Link, Anchor Text
"http://www.thursdaycontra.com/~spuds/tunes/reels/JamieAllen.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Jaybird.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/JennyLind.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/JennysLinton.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Jessicas.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/JohnnyCope.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/JoysQuebec.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/JuliaDelaney.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/JuneApple.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Katydid.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Khosid2.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Kingsbury.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/KingsburySim.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/KitchenGirl.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/KitchenGirlHar.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/KittenHouse.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Korobushka.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/LadyAnn.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/LadyLake.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Lamplighter.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/CoeurContent.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/CoeurInconnu.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Liberty.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/LightninBug.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/LittleBlackMus.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/LittleJudique.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/LittleToesy.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/LittleToesy2.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/LizaJane.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/LongandTall.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/LostGoose.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MaggieWood.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MaidBehindBar.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MairisWedding.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MairisWedding_2.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MamasShoes.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MarchStTim.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MartinOConnors.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MasonsApron.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MatthewsHornpipe.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Maureen.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MeetingWaters.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MeetingHar1.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MeetingHar2.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MerryBlacksmith.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MissMcLeods.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Miss_Thompsons.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/MorpethRant.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/CountryGardens.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Squire.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/NuttingGirl.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/nailcatfish.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/nailcatfish2.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/NancyShirttail.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/NineMiles.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/NorthCarolinaBreakdown.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/OConnellsTrip.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/OConnors.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ODonnellAbu.abc", abc
