Link, Anchor Text
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/HumoursOfWhiskey2.abc", HumoursOfWhiskey2.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Humours_Of_Whiskey1.abc", Humours_Of_Whiskey1.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Humours_Of_Whiskey2.abc", Humours_Of_Whiskey2.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/IBuriedMyWifeAndDancedOnHerGrave.abc", IBuriedMyWifeAndDancedOnHerGrave.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/IBuried_My_Wife_And_Danced_On_Her_Grave.abc", IBuried_My_Wife_And_Danced_On_Her_Grave.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/IRISHWSH.abc", IRISHWSH.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/InTheJailhouseNow.abc", InTheJailhouseNow.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/In_The_Jailhouse_Now.abc", In_The_Jailhouse_Now.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/ItCameUponAMidnightClear.abc", ItCameUponAMidnightClear.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/It_Came_Upon_AMidnight_Clear.abc", It_Came_Upon_AMidnight_Clear.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/JingleBells.abc", JingleBells.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Jingle_Bells.abc", Jingle_Bells.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/JockStewart.abc", JockStewart.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Jock_Stewart.abc", Jock_Stewart.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/JohnHenry.abc", JohnHenry.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/John_Henry.abc", John_Henry.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/JohnnyIHardlyKnewYe.abc", JohnnyIHardlyKnewYe.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/JohnnyJumpUp.abc", JohnnyJumpUp.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Johnny_IHardly_Knew_Ye.abc", Johnny_IHardly_Knew_Ye.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Johnny_Jump_Up.abc", Johnny_Jump_Up.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/JollyOldSaintNicholas.abc", JollyOldSaintNicholas.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Jolly_Old_Saint_Nicholas.abc", Jolly_Old_Saint_Nicholas.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/JoyToTheWorld.abc", JoyToTheWorld.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Joy_To_The_World.abc", Joy_To_The_World.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/KeepOnTheSunnySide.abc", KeepOnTheSunnySide.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Keep_On_The_Sunny_Side.abc", Keep_On_The_Sunny_Side.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/KeshJig.abc", KeshJig.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Kesh_Jig.abc", Kesh_Jig.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/LeavingHome.abc", LeavingHome.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Leaving_Home.abc", Leaving_Home.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Lisdoonvarna.abc", Lisdoonvarna.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/LochLomond.abc", LochLomond.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Loch_Lomond.abc", Loch_Lomond.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/LoftusJones.abc", LoftusJones.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Loftus_Jones.abc", Loftus_Jones.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/LongBlackVeil.abc", LongBlackVeil.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Long_Black_Veil.abc", Long_Black_Veil.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/LordInchiquin.abc", LordInchiquin.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/LordOfTheDance.abc", LordOfTheDance.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Lord_Inchiquin.abc", Lord_Inchiquin.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Lord_Of_The_Dance.abc", Lord_Of_The_Dance.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/LumberjackSong.abc", LumberjackSong.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Lumberjack_Song.abc", Lumberjack_Song.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/MRSMCGRT.abc", MRSMCGRT.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/MaidAtTheSpinningWheel.abc", MaidAtTheSpinningWheel.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Maid_At_The_Spinning_Wheel.abc", Maid_At_The_Spinning_Wheel.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/ManOfConstantSorrow.abc", ManOfConstantSorrow.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Man_Of_Constant_Sorrow.abc", Man_Of_Constant_Sorrow.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/MerryChristmas.abc", MerryChristmas.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Merry_Christmas.abc", Merry_Christmas.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/MissionImpossible.abc", MissionImpossible.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Mission_Impossible.abc", Mission_Impossible.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/MonaghanJig.abc", MonaghanJig.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Monaghan_Jig.abc", Monaghan_Jig.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/MorganMegan.abc", MorganMegan.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Morgan_Megan.abc", Morgan_Megan.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/MorningHasBroken.abc", MorningHasBroken.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Morning_Has_Broken.abc", Morning_Has_Broken.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Morrison2.abc", Morrison2.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Morrison3.abc", Morrison3.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Mr.Webster.abc", Mr.Webster.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/NOMANLD.abc", NOMANLD.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/OChristmasTree.abc", OChristmasTree.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/OChristmas_Tree.abc", OChristmas_Tree.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/OHolyNight.abc", OHolyNight.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/OHoly_Night.abc", OHoly_Night.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/OdeToJoy.abc", OdeToJoy.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Ode_To_Joy.abc", Ode_To_Joy.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/OldMountainDew.abc", OldMountainDew.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Old_Mountain_Dew.abc", Old_Mountain_Dew.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/PlanxtyFannyPower.abc", PlanxtyFannyPower.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/PlanxtyGeorgeBrabazon.abc", PlanxtyGeorgeBrabazon.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/PlanxtyHewlett.abc", PlanxtyHewlett.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/PlanxtyIrwin.abc", PlanxtyIrwin.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Planxty_Fanny_Power.abc", Planxty_Fanny_Power.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Planxty_George_Brabazon.abc", Planxty_George_Brabazon.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Planxty_Hewlett.abc", Planxty_Hewlett.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Planxty_Irwin.abc", Planxty_Irwin.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/PlasticJesus.abc", PlasticJesus.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Plastic_Jesus.abc", Plastic_Jesus.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/PrimroseLass.abc", PrimroseLass.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Primrose_Lass.abc", Primrose_Lass.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/PrincessRoyal.abc", PrincessRoyal.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Princess_Royal.abc", Princess_Royal.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/PuffTheMagicDragon.abc", PuffTheMagicDragon.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Puff_The_Magic_Dragon.abc", Puff_The_Magic_Dragon.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/RakesOfMallow.abc", RakesOfMallow.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Rakes_Of_Mallow.abc", Rakes_Of_Mallow.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/RealOldMountainDew.abc", RealOldMountainDew.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Real_Old_Mountain_Dew.abc", Real_Old_Mountain_Dew.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/RedIsTheRose.abc", RedIsTheRose.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Red_Is_The_Rose.abc", Red_Is_The_Rose.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/RoadToLisdoonvarna.abc", RoadToLisdoonvarna.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Road_To_Lisdoonvarna.abc", Road_To_Lisdoonvarna.abc
